4.712348	5.605048
4.708259	5.605048
4.709624	5.610424
4.708259	5.605048
4.705523	5.606843
4.706892	5.613992
4.705523	5.605048
4.701406	5.613992
4.704152	5.619321
4.701406	5.613992
4.701406	5.608635
4.701406	5.619321
4.700029	5.615772
4.698651	5.615772
4.697271	5.621091
4.698651	5.619321
4.695889	5.615772
4.698651	5.621091
4.695889	5.617548
4.701406	5.619321
4.695889	5.621091
4.697271	5.621091
4.694505	5.615772
4.694505	5.619321
4.695889	5.619321
4.691731	5.619321
4.695889	5.624621
4.694505	5.622858
4.694505	5.619321
4.690342	5.624621
4.693119	5.622858
4.690342	5.621091
4.691731	5.622858
4.693119	5.626382
4.693119	5.622858
4.690342	5.621091
4.691731	5.626382
4.690342	5.621091
4.693119	5.624621
4.693119	5.626382
4.690342	5.622858
4.68895	5.622858
4.68895	5.631645
4.690342	5.626382
4.68895	5.621091
4.691731	5.626382
4.690342	5.622858
4.687557	5.624621
4.68895	5.626382
4.691731	5.626382
4.694505	5.622858
4.68895	5.626382
4.690342	5.622858
4.687557	5.622858
4.690342	5.624621
4.690342	5.622858
4.697271	5.628139
4.687557	5.622858 red

