"DATA MONITOR"
"NORMAL DATA"
867
3
289,578,867,0,0,0,0
"cal1.vol"
"cm^3"
"Time"
"ms"
:R"Time" "cal1.vol"~cal1.vol~cm^3~press„o~kPa~Temperature~K~
32.526, 165.81197
32.872, 166.78877
33.218, 168.74237
33.564, 168.74237
33.910, 169.23077
34.256, 171.18437
34.602, 171.67277
34.948, 172.16117
35.294, 174.60317
35.640, 174.11477
35.986, 176.06838
36.332, 175.57998
36.678, 177.04518
37.024, 178.02198
37.370, 178.02198
37.716, 180.46398
38.062, 179.48718
38.408, 179.97558
38.754, 183.39438
39.100, 181.92918
39.446, 183.88278
39.792, 185.83639
40.138, 185.83639
40.484, 185.83639
40.830, 188.27839
41.176, 188.76679
41.522, 188.76679
41.869, 191.69719
42.215, 192.18559
42.561, 191.69719
42.907, 194.13919
43.253, 194.62759
43.599, 195.11600
43.945, 196.58120
44.291, 197.55800
44.637, 197.55800
44.983, 198.53480
45.329, 200.48840
45.675, 199.51160
46.021, 201.46520
46.367, 203.41880
46.713, 203.90720
47.059, 205.37241
47.405, 206.34921
47.751, 206.83761
48.097, 207.81441
48.443, 209.27961
48.789, 209.27961
49.135, 210.74481
49.481, 213.18681
49.827, 212.21001
50.173, 214.16361
50.519, 216.11722
50.865, 215.62882
51.211, 217.09402
51.557, 218.07082
51.903, 219.04762
52.249, 219.53602
52.595, 221.48962
52.941, 222.46642
53.287, 221.97802
53.633, 224.42002
53.979, 224.90842
54.325, 226.86203
54.671, 226.86203
55.017, 226.86203
55.363, 226.86203
55.709, 229.30403
56.055, 230.76923
56.401, 229.79243
56.747, 230.76923
57.093, 232.72283
57.439, 233.21123
57.785, 234.67643
58.131, 236.63004
58.478, 235.65324
58.824, 236.63004
59.170, 238.09524
59.516, 239.07204
59.862, 239.56044
60.208, 241.02564
60.554, 240.53724
60.900, 241.51404
61.246, 243.46764
61.592, 242.97924
61.938, 243.46764
62.284, 245.90965
62.630, 245.42125
62.976, 246.88645
63.322, 247.37485
63.668, 248.84005
64.014, 248.35165
64.360, 250.30525
64.706, 249.81685
65.052, 250.79365
65.398, 251.28205
65.744, 252.74725
66.090, 251.28205
66.436, 254.21245
66.782, 254.21245
67.128, 255.18926
67.474, 256.16606
67.820, 256.65446
68.166, 256.65446
68.512, 256.16606
68.858, 258.60806
69.204, 258.11966
69.550, 258.60806
69.896, 260.07326
70.242, 260.07326
70.588, 261.05006
70.934, 262.02686
71.280, 261.05006
71.626, 262.51526
71.972, 263.00366
72.318, 264.46886
72.664, 263.98046
73.010, 265.44567
73.356, 264.46886
73.702, 265.93407
74.048, 265.93407
74.394, 265.93407
74.740, 265.93407
75.087, 267.88767
75.433, 267.88767
75.779, 267.88767
76.125, 267.88767
76.471, 269.35287
76.817, 267.39927
77.163, 268.86447
77.509, 269.84127
77.855, 270.81807
78.201, 269.35287
78.547, 270.81807
78.893, 271.79487
79.239, 271.79487
79.585, 271.79487
79.931, 271.79487
80.277, 271.79487
80.623, 273.26007
80.969, 271.79487
81.315, 272.28327
81.661, 274.23687
82.007, 271.79487
82.353, 274.23687
82.699, 275.70208
83.045, 274.23687
83.391, 272.77167
83.737, 275.70208
84.083, 274.72527
84.429, 274.72527
84.775, 276.19048
85.121, 275.70208
85.467, 274.72527
85.813, 276.19048
86.159, 275.21368
86.505, 275.70208
86.851, 276.19048
87.197, 276.19048
87.543, 274.72527
87.889, 275.70208
88.235, 275.70208
88.581, 275.70208
88.927, 277.16728
89.273, 276.67888
89.619, 275.70208
89.965, 277.16728
90.311, 276.67888
90.657, 276.19048
91.003, 276.67888
91.349, 277.65568
91.696, 276.67888
92.042, 276.19048
92.388, 277.65568
92.734, 276.19048
93.080, 277.16728
93.426, 277.65568
93.772, 276.67888
94.118, 276.67888
94.464, 279.12088
94.810, 277.65568
95.156, 276.19048
95.502, 277.65568
95.848, 276.67888
96.194, 277.16728
96.540, 277.65568
96.886, 277.65568
97.232, 276.67888
97.578, 277.65568
97.924, 276.67888
98.270, 276.67888
98.616, 277.16728
98.962, 276.67888
99.308, 278.14408
99.654, 276.67888
0.000, 298.42518
0.346, 298.73626
0.692, 299.04733
1.038, 299.04733
1.384, 299.35840
1.730, 299.04733
2.076, 299.66947
2.422, 299.20286
2.768, 299.98054
3.114, 299.82501
3.460, 299.35840
3.806, 299.98054
4.152, 300.29162
4.498, 300.29162
4.844, 300.91376
5.190, 299.98054
5.536, 301.22483
5.882, 300.91376
6.228, 301.22483
6.574, 301.22483
6.920, 300.75822
7.266, 300.60269
7.612, 301.38037
7.958, 301.38037
8.304, 301.84698
8.651, 301.69144
8.997, 302.31358
9.343, 302.15805
9.689, 302.15805
10.035, 302.46912
10.381, 302.15805
10.727, 302.93573
11.073, 302.31358
11.419, 303.09126
11.765, 303.40234
12.111, 302.93573
12.457, 303.86894
12.803, 303.55787
13.149, 303.40234
13.495, 304.18002
13.841, 303.71341
14.187, 304.49109
14.533, 304.49109
14.879, 304.95770
15.225, 304.64662
15.571, 305.26877
15.917, 305.57984
16.263, 305.26877
16.609, 305.26877
16.955, 305.89091
17.301, 305.89091
17.647, 306.51306
17.993, 306.35752
18.339, 306.35752
18.685, 306.51306
19.031, 306.66859
19.377, 307.13520
19.723, 307.29074
20.069, 307.60181
20.415, 307.13520
20.761, 307.75734
21.107, 308.37949
21.453, 308.69056
21.799, 308.37949
